permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
2015-116895 EP,C-1000 Commercial Remodel,Remodel,550 BOWIE ST UNIT 600,10/16/2015,Interior Remodel to Existing Admin Office,Final,"Bobby Sanford, Sanford Electrical Services",13806,Quitman,PASS,,,Austin,TX,78728,(512) 873-7675,,,,,,,,,,,,,,,1336,0,0,LOT 1-16 BLK 1 OLT 11 DIV Z RAYMONDS PLATEAU PLUS VAC ROW,550 BOWIE ST UNIT 600,30.27081387,-97.75279711,,,,,,550 BOWIE ST UNIT 600,30.27081387,-97.75279711,,,,,
2015-116895 MP,C-1000 Commercial Remodel,Remodel,550 BOWIE ST UNIT 600,10/16/2015,Interior Remodel to Existing Admin Office,Final,"Belinda Payne, Gemini Mechanical Services, Inc",18,Indian Meadows ,Dr,,,ROUND ROCK,TX,78665,(512) 244-3436,,,,,,,,,,,,,,,1336,0,0,LOT 1-16 BLK 1 OLT 11 DIV Z RAYMONDS PLATEAU PLUS VAC ROW,550 BOWIE ST UNIT 600,30.27081387,-97.75279711,,,,,,550 BOWIE ST UNIT 600,30.27081387,-97.75279711,,,,,
2015-117109 PP,"C- 213 Hotels, Motels, & Tourist Cabins",New,4911 S IH 35 SVRD NB,10/16/2015,New Hotel,Active,,,,,,,,,,,,,,,,,,,,,,45432,,,,124,0,,4911 S IH 35 SVRD NB,30.20603155,-97.7570829,,,,,,4911 S IH 35 SVRD NB,30.20603155,-97.7570829,,,,,
2015-119447 EP,R- 329 Res Structures Other Than Bldg ,New,12717 PADUA DR,10/16/2015,Inground swimming pool w/ req\'d enclosure device for exisitng 2 story SF res,Active,"Michael R Luna, Alliance Pro Electric",860,Davis ,BLVD,,,SouthLake,TX,76092,(817) 518-1098,,,,,,,,,,,,450,,,,0,0,LOT 15 BLK A AVANA PHS 1 SEC 1,12717 PADUA DR,30.17194325,-97.90728842,,,,,,12717 PADUA DR,30.17194325,-97.90728842,,,,,
2015-119516 EP,C-1000 Commercial Remodel,Remodel,11044 RESEARCH BLVD SB BLDG A,10/16/2015,"Interior remodel to existing Admn/Bus Office, 5th floor restroom remodel.",Active,"James Rust, Rust Electrical Service Inc.",401,Cole,ST,,,Austin,TX,78737,(512) 301-5171,,,,,,,,,,,,,,,460,0,0,LOT 3 * LESS 1.134A REGISTRY OFFICE PARK,11044 RESEARCH BLVD SB BLDG A,30.40520577,-97.74627695,,,,,,11044 RESEARCH BLVD SB BLDG A,30.40520577,-97.74627695,,,,,
2015-119516 MP,C-1000 Commercial Remodel,Remodel,11044 RESEARCH BLVD SB BLDG A,10/16/2015,"Interior remodel to existing Admn/Bus Office, 5th floor restroom remodel.",Final,"Juan Balderas, Cool Services Inc.",1804,Bench Mark ,DR,,,AUSTIN,TX,78728,(512) 834-2005,,,,,,,,,,,,,,,460,0,0,LOT 3 * LESS 1.134A REGISTRY OFFICE PARK,11044 RESEARCH BLVD SB BLDG A,30.40520577,-97.74627695,,,,,,11044 RESEARCH BLVD SB BLDG A,30.40520577,-97.74627695,,,,,
2015-119620 PP,C-1000 Commercial Remodel,Remodel,1704 WEST AVE UNIT 303,10/16/2015,Interior Remodel to existing Multi-Family Res Condo,Active,"Dale Campbell, Dutchman Plumbing Inc.",206,Grande,St,,,Driftwood,TX,78619,(512) 858-2394,,,,,,,,,,,,,,,1560,1,0,,1704 WEST AVE UNIT 303,30.28152415,-97.74683423,,,,,,1704 WEST AVE UNIT 303,30.28152415,-97.74683423,,,,,
2015-120554 BP,R- 645 Demolition One Family Homes,Demolition,1006 PAYNE AVE,10/16/2015,Total demo of home.  circa 1952,Active,"Joseph Miller, Miller Construction",2004,ROCK CREEK,DR,,,ROUND ROCK,TX,78681,(512) 470-2505,,,,,,,,,,,1020,,,6000,,1,0,E20FT OF LOT 17 & W40FT OF LOT 18 BLK D VIOLET CROWN HEIGHTS SEC 1,1006 PAYNE AVE,30.33386276,-97.72481678,,,,,,1006 PAYNE AVE,30.33386276,-97.72481678,,,,,
2015-120681 EP,Residential ,Repair,2806 W 44TH ST,10/16/2015,Home Builders Loop ,Final,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,SMITH JOE GRIFFIS,,,,,,AUSTIN,TX,78731 5932,,,,,,0,1,0,LOT 6 BLK A HIGHLAND PARK,2806 W 44TH ST,30.32019652,-97.75474082,,,,,,2806 W 44TH ST,30.32019652,-97.75474082,,,,,
2015-120823 BP,R- 102 Secondary Apartment,New,1006 PAYNE AVE,10/16/2015,"new 2 story duplex with 5 bedrooms, 4.5 baths,attached garage and attached carport",Active,"Joseph Miller, Miller Construction",2004,ROCK CREEK,DR,,,ROUND ROCK,TX,78681,(512) 470-2505,,,,,,,,,,,,3882,,280000,,2,0,E20FT OF LOT 17 & W40FT OF LOT 18 BLK D VIOLET CROWN HEIGHTS SEC 1,1006 PAYNE AVE,30.33386276,-97.72481678,,,,,,1006 PAYNE AVE,30.33386276,-97.72481678,,,,,
2015-120925 BP,C-1000 Commercial Remodel,Remodel,10801 N MOPAC EXPY NB BLDG 2 UNIT 220,10/16/2015,Interior Remodel to Existing Admin Office      FOR PHASE 1 ONLY,Active,Jahn Construction Inc,4616,HOWARD,LN,Suite,975,AUSTIN,TX,78728,(512) 339-3202,,,,,,,,,,,,,169000,,5640,0,0,,10801 N MOPAC EXPY NB BLDG 2 UNIT 220,30.39674226,-97.73053632,,,,,,10801 N MOPAC EXPY NB BLDG 2 UNIT 220,30.39674226,-97.73053632,,,,,
2015-120996 BP,R- 434 Addition & Alterations,Addition and Remodel,9205 QUAIL ROCK CIR,10/16/2015,convert existing 2-car garage into 2 bed 1 bath addition. no extra square feet added. applicant requested that master comment report be sent by mail,Active,"Truc Dinh, ",9205,Quail Rock,Circle,,,Austin,TX,78758,(512) 567-0144,DINH TRUC TRUNG & MEN NGUYEN DINH,9205,QUAIL ROCK,CIR,,,AUSTIN,TX,78758 6622,(517) 567-0144,,600,0,15500,,1,0,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,
2015-120996 EP,R- 434 Addition & Alterations,Addition and Remodel,9205 QUAIL ROCK CIR,10/16/2015,convert existing 2-car garage into 2 bed 1 bath addition. no extra square feet added. applicant requested that master comment report be sent by mail,Active,,,,,,,,,,,DINH TRUC TRUNG & MEN NGUYEN DINH,9205,QUAIL ROCK,CIR,,,AUSTIN,TX,78758 6622,(517) 567-0144,2985,600,,,,1,0,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,
2015-120996 MP,R- 434 Addition & Alterations,Addition and Remodel,9205 QUAIL ROCK CIR,10/16/2015,convert existing 2-car garage into 2 bed 1 bath addition. add air duct and vents as needed only. no extra square feet added. applicant requested that master comment report be sent by mail,Active,,,,,,,,,,,DINH TRUC TRUNG & MEN NGUYEN DINH,9205,QUAIL ROCK,CIR,,,AUSTIN,TX,78758 6622,(517) 567-0144,2985,600,,,,1,0,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,
2015-120996 PP,R- 434 Addition & Alterations,Addition and Remodel,9205 QUAIL ROCK CIR,10/16/2015,convert existing 2-car garage into 2 bed 1 bath addition. no extra square feet added. applicant requested that master comment report be sent by mail,Active,,,,,,,,,,,DINH TRUC TRUNG & MEN NGUYEN DINH,9205,QUAIL ROCK,CIR,,,AUSTIN,TX,78758 6622,(517) 567-0144,2985,600,,,,1,0,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,,9205 QUAIL ROCK CIR,30.36486665,-97.70268403,,,,,
2015-121534 EP,C- 320 Industrial Bldgs,New,1516 FERGUSON LN,10/16/2015,New Construction (14400sf) Office / Warehouse.,Active,"Michael McClendon, McClendon Electrical",,,,,,Round Rock,TX,78680,(512) 833-7330,,,,,,,,,,,,14400,,,,1,0,LOT 1 NEAPOLITAN EAST,1516 FERGUSON LN,30.34570197,-97.67512239,,,,,,1516 FERGUSON LN,30.34570197,-97.67512239,,,,,
2015-121812 EP,R- 103 Two Family Bldgs,New,2502 WILSON ST,10/16/2015,"New duplex 3 stories including exempt attic.  Each unit 3 bedrooms, 3.5 baths.  Attached garage unit A.  Detached carport for unit B, less than 200 sf, not permitted.",Active,"John Lanehart, Austin Lanehart Electric Co., Inc.",2611,West Howard,Ln,,,Austin,TX,78728,(512) 288-5373,,,,,,,,,,,,4579,,,,2,0,56X137 FT OF LOT 11 LIVE OAK GROVE ADDN,2502 WILSON ST,30.23900248,-97.7583659,,,,,,2502 WILSON ST,30.23900248,-97.7583659,,,,,
2015-121841 BP,R- 435 Renovations/Remodel ,Repair,1813 SANTA CLARA ST,10/16/2015,Replace/repair roof.  Remove chimney box.,Final,"Brian Fuller, Straight Solutions-Austin Metal Roofs",5508,Clay ,AVE,,B,Austin,TX,78756,(512) 459-1128,,,,,,,,,,,,,15450,15450,0,1,0,,1813 SANTA CLARA ST,30.34250073,-97.73289594,,,,,,1813 SANTA CLARA ST,30.34250073,-97.73289594,,,,,
2015-121850 BP,C-1000 Commercial Remodel,Remodel,8701 N MOPAC EXPY NB UNIT 105,10/16/2015,Interior Remodel to existing Admn/Bus/Prof Offices,Final,Jahn Construction Inc,4616,HOWARD,LN,Suite,975,AUSTIN,TX,78728,(512) 339-3202,,,,,,,,,,,,,50000,,2041,1,0,LOT 3 ATRIUM THE,8701 N MOPAC EXPY NB UNIT 105,30.37461865,-97.73869669,,,,,,8701 N MOPAC EXPY NB UNIT 105,30.37461865,-97.73869669,,,,,
2015-121850 MP,C-1000 Commercial Remodel,Remodel,8701 N MOPAC EXPY NB UNIT 105,10/16/2015,Interior Remodel to existing Admn/Bus/Prof Offices,Final,"Greg Alford, HVAC Team Mechanical Services",2201,Patterson Industrial,,,,PFLUGERVILLE,TX,78660,(512) 994-3006,,,,,,,,,,,,,,,2041,1,0,LOT 3 ATRIUM THE,8701 N MOPAC EXPY NB UNIT 105,30.37461865,-97.73869669,,,,,,8701 N MOPAC EXPY NB UNIT 105,30.37461865,-97.73869669,,,,,
2015-121962 BP,C-1000 Commercial Remodel,Remodel,12100 SAMSUNG BLVD,10/16/2015,Remodel to existing Office/Manufacturing: Install new AMHS Rail in the Cleanroom,Active,Samsung Texas Construction (Main),12100,Samsung ,BLVD,Suite,100,Austin,TX,78754,(512) 672-3355,SAMSUNG AUSTIN SEMICONDUCTOR LLC ATTN:  PROPERTY TAX,,,,,,AUSTIN,TX,78754 1903,,,,200000,,2000,1,0,LOT 1 BLK A JOURDAN CROSSING PHS C SEC 2 (TNRCC-EXEMPT ACCT),12100 SAMSUNG BLVD,30.37323996,-97.63608068,,,,,,12100 SAMSUNG BLVD,30.37323996,-97.63608068,,,,,
2015-121989 BP,C-1000 Commercial Remodel,Remodel,3823 AIRPORT BLVD UNIT B,10/16/2015,Install Solar Electric System to Office Building ,Active,"Michael Kuhn, ImagineSolar Inc",2308,Spring Creek ,DR,,,Austin,TX,78704,(512) 443-5725,,,,,,,,,,,,,24400,,583,1,0,Lot: 1 Block: F Subdivision: SLOAN ADDITION SEC 2,3823 AIRPORT BLVD UNIT B,30.28854743,-97.70661808,,,,,,3823 AIRPORT BLVD UNIT B,30.28854743,-97.70661808,,,,,
2015-121991 EP,Residential ,Repair,5201 SAMUEL HUSTON AVE,10/16/2015,Temporary Pole - Home builders loop,Final,"Calvin Lockhart, Calvin\'s Electric Company",,,,,,Dripping Springs,TX,78620,(512) 445-4580,BERRY LAMAR & MARY L,,,,,,AUSTIN,TX,78721 1605,,,,,,0,1,0,Lot: 22 Block: B Subdivision: TRUMAN HEIGHTS,5201 SAMUEL HUSTON AVE,30.28148829,-97.67771081,,,,,,5201 SAMUEL HUSTON AVE,30.28148829,-97.67771081,,,,,
2015-122049 BP,R- 434 Addition & Alterations,Addition and Remodel,1011 FAUNTLEROY TRL,10/16/2015,Interior remodel.  Framing/roof trusses cut in the attic in the 1960\'s to accomodate heater and blower HVAC.  Per email from Mr. McBryde (code compliance - see comments tab) permit required for cut trusses to resolve code violation.,Active,John W. Wilder,,,,,,Austin,TX,78759,(512) 731-3057,John W. Wilder,,,,,,Austin,TX,78759,(512) 731-3057,,0,5,5,,1,0,,1011 FAUNTLEROY TRL,30.37741221,-97.69496892,,,,,,1011 FAUNTLEROY TRL,30.37741221,-97.69496892,,,,,
2015-122055 MP,C-1000 Commercial Remodel,Remodel,9722 GREAT HILLS TRL UNIT 380,10/16/2015,Interior & Exterior remodel to existing Restaurant.,Final,"James Dale Smith, Coastal Mechanical",,,,,,Hutto,TX,78634,(512) 352-1144,,,,,,,,,,,,,,,2350,1,0,TRT 7 GREAT HILLS COMMERCIAL 1,9722 GREAT HILLS TRL UNIT 380,30.39492888,-97.75202356,,,,,,9722 GREAT HILLS TRL UNIT 380,30.39492888,-97.75202356,,,,,
2015-122270 BP,R- 435 Renovations/Remodel ,Repair,10813 OLD SAN ANTONIO RD,10/16/2015,Replace exterior door on sf res.,Final,"Julie Fuller, Sears Home Improvement Products Inc.",5696,Randolph,BLVD,Suite,160,San Antonio,TX,78233,(210) 422-0133,NOMBRANA JOHN C & SELMA R,,,,,,AUSTIN,TX,78748,,,,3150,3150,0,1,0,Lot: B Block:   Subdivision: MORRIS DALE SUBDIVISION,10813 OLD SAN ANTONIO RD,30.14668884,-97.79928517,,,,,,10813 OLD SAN ANTONIO RD,30.14668884,-97.79928517,,,,,
2015-122301 BP,R- 435 Renovations/Remodel ,Repair,4601 RICHMOND AVE,10/16/2015,Replace roof and decking.,Final,"Julie Fuller, Sears Home Improvement Products Inc.",5696,Randolph,BLVD,Suite,160,San Antonio,TX,78233,(210) 422-0133,,,,,,,,,,,,,5700,5700,0,1,0,Lot: 1 Block: I Subdivision: FOREST OAKS,4601 RICHMOND AVE,30.22217152,-97.78343569,,,,,,4601 RICHMOND AVE,30.22217152,-97.78343569,,,,,
2015-122315 BP,R- 435 Renovations/Remodel ,Repair,5107 MEADOW CREEK DR,10/16/2015,Replace exterior door.,Final,"Julie Fuller, Sears Home Improvement Products Inc.",5696,Randolph,BLVD,Suite,160,San Antonio,TX,78233,(210) 422-0133,,,,,,,,,,,,,2545,2545,0,1,0,Lot: 2 Block: A Subdivision: EMERALD FOREST SEC 4,5107 MEADOW CREEK DR,30.21290018,-97.78067206,,,,,,5107 MEADOW CREEK DR,30.21290018,-97.78067206,,,,,
2015-122619 EP,C-1000 Commercial Remodel,Remodel,11044 RESEARCH BLVD SB BLDG B,10/16/2015,Interior Remodel to existing Admn/Bus/Prof Offices:  4TH FLOOR RESTROOMS,Active,"James Rust, Rust Electrical Service Inc.",401,Cole,ST,,,Austin,TX,78737,(512) 301-5171,,,,,,,,,,,,,,,460,1,0,LOT 3 * LESS 1.134A REGISTRY OFFICE PARK,11044 RESEARCH BLVD SB BLDG B,30.40520577,-97.74627695,,,,,,11044 RESEARCH BLVD SB BLDG B,30.40520577,-97.74627695,,,,,
2015-122619 MP,C-1000 Commercial Remodel,Remodel,11044 RESEARCH BLVD SB BLDG B,10/16/2015,Interior Remodel to existing Admn/Bus/Prof Offices:  4TH FLOOR RESTROOMS,Final,"Juan Balderas, Cool Services Inc.",1804,Bench Mark ,DR,,,AUSTIN,TX,78728,(512) 834-2005,,,,,,,,,,,,,,,460,1,0,LOT 3 * LESS 1.134A REGISTRY OFFICE PARK,11044 RESEARCH BLVD SB BLDG B,30.40520577,-97.74627695,,,,,,11044 RESEARCH BLVD SB BLDG B,30.40520577,-97.74627695,,,,,
2015-122742 EP,R- 329 Res Structures Other Than Bldg ,New,10605 LEAFWOOD LN,10/16/2015,Inground swimming pool w/ req\'d enclolsure device for existing 2 story SF res,Active,"Michael R Luna, Alliance Pro Electric",860,Davis ,BLVD,,,SouthLake,TX,76092,(817) 518-1098,,,,,,,,,,,,390,,,,0,0,,10605 LEAFWOOD LN,30.4283975,-97.79722709,,,,,,10605 LEAFWOOD LN,30.4283975,-97.79722709,,,,,
2015-123612 PP,R- 101 Single Family Houses,New,11916 ARRAN ST,10/16/2015,"New 1-story single-family residence, attached garage, covered entry porch and rear patio.  **VOL BUILD PROJECT**",Active,"Daniel Blake Smith, Excalibur Plumbing",11880,FM 2243,RD,Unit,308,Leander,TX,78641,(512) 267-7222,,,,,,,,,,,,2707,,,,1,0,LOT 13 BLK A GLENCOE SUBD,11916 ARRAN ST,30.35773651,-97.61559842,,,,,,11916 ARRAN ST,30.35773651,-97.61559842,,,,,
2015-123618 PP,R- 101 Single Family Houses,New,12000 ARRAN ST,10/16/2015,"New 2-story single-family residence, attached garage, covered entry porch and rear patio.  **VOL BUILD PROJECT**",Active,"Daniel Blake Smith, Excalibur Plumbing",11880,FM 2243,RD,Unit,308,Leander,TX,78641,(512) 267-7222,,,,,,,,,,,,3833,,,,1,0,LOT 17 BLK A GLENCOE SUBD,12000 ARRAN ST,30.35821007,-97.61529985,,,,,,12000 ARRAN ST,30.35821007,-97.61529985,,,,,
2015-123666 PP,C-1000 Commercial Remodel,Remodel,9201 CIRCUIT OF THE AMERICAS BLVD,10/16/2015,Temporary Structure for Indoor Sports & Recreation:  Kitchen,Final,"Michael Daniel Sweat, The Porter Company",2105,FM 1626,,,,Manchaca,TX,78652,(512) 282-9691,CIRCUIT OF THE AMERICAS LLC,,,,,,AUSTIN,TX,78701 2943,,,,,,19388,0,0,,9201 CIRCUIT OF THE AMERICAS BLVD,30.13563998,-97.64405177,,,,,,9201 CIRCUIT OF THE AMERICAS BLVD,30.13563998,-97.64405177,,,,,
2015-123671 PP,Residential ,Repair,4805 BALCONES DR,10/16/2015,Replace water service yard line to existing residence.,Final,"Lino Paul Silva, PS Plumbing & Repair",14734,Bois D\'Arc,LN,,,Manor,TX,78653,(512) 775-2522,SEATON JAMES DAVID,,,,,,AUSTIN,TX,78731 5308,,,,,,0,0,0,,4805 BALCONES DR,30.33133888,-97.76340709,,,,,,4805 BALCONES DR,30.33133888,-97.76340709,,,,,
2015-123811 PP,R- 435 Renovations/Remodel ,Repair,4302 STEVE SCARBROUGH DR,10/16/2015,"Replace 3 exterior door. Tub to shower conversion. Replace tile surround, countertops, and floors in bathroom.  Replace acqustic as needed.",Active,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,4302 STEVE SCARBROUGH DR,30.41169036,-97.73106995,,,,,,4302 STEVE SCARBROUGH DR,30.41169036,-97.73106995,,,,,
2015-123963 EP,R- 434 Addition & Alterations,Addition and Remodel,3203 NORWOOD HILL RD,10/16/2015,Interior remodel and garage conv to storage/laundry.,Active,"Guy Brown, Brown Service Company",9704,Capital view ,Dr,,,Austin,TX,78747,(512) 796-4652,,,,,,,,,,,1662.85,380,,,,1,0,LOT 18 BLK P WINDSOR PARK HILLS SEC 3,3203 NORWOOD HILL RD,30.29773798,-97.67932467,,,,,,3203 NORWOOD HILL RD,30.29773798,-97.67932467,,,,,
2015-124486 BP,R- 434 Addition & Alterations,Addition and Remodel,5601 WELLINGTON DR,10/16/2015,Partial demo for addition. Adding/remodel; master suite and larger kitchen/living area.,Active,"Kurt Thiemer, Kata Homes Inc.",9815,MANDEVILLE,CIR,,,AUSTIN,TX,78750,(512) 212-0747,,,,,,,,,,,,885,30000,100000,,1,0,Lot:   Block: J Subdivision: WINDSOR PARK III SEC 3,5601 WELLINGTON DR,30.30581279,-97.68529324,,,,,,5601 WELLINGTON DR,30.30581279,-97.68529324,,,,,
2015-124729 PP,C-1000 Commercial Remodel,Remodel,343 S CONGRESS AVE,10/16/2015,Remodel to existing Food Sales to add vent hood and replace existing grease trap,Active,"Francisco Ruiz, Ruiz Plumbing",8411,Cockney,Dr,,,Austin,TX,78748,(512) 844-9187,OFLP 1 LTD % STACY OLIVER,,,,,,AUSTIN,TX,78762 6110,,,,,,150,1,0,,343 S CONGRESS AVE,30.25721298,-97.74651603,,,,,,343 S CONGRESS AVE,30.25721298,-97.74651603,,,,,
2015-124855 BP,C-1000 Commercial Remodel,Remodel,2707 S IH 35 SVRD NB,10/16/2015,Exterior Remodel to existing Motel to modify wall and replace roof.  *MUST COMPLY W/CURRENT COA ENERGY CODES*,Active,MMC&E Inc,3026,Boundaft Oak,,,,Owens Cross,Al,35763,(256) 797-5369,MOTEL 6 OPERATING L P,,,,,,CARROLLTON,TX,75007 1914,,,,250000,,2000,0,0,Lot: LOT A Block:   Subdivision: LEVITT-UNITED SUBDIVISION NO. 1,2707 S IH 35 SVRD NB,30.22908642,-97.74327148,,,,,,2707 S IH 35 SVRD NB,30.22908642,-97.74327148,,,,,
2015-124950 BP,C-1000 Commercial Remodel,Remodel,5505 W PARMER LN BLDG 6,10/16/2015,Installation Of Ballasted Roof mounted Auxillary power System ,Active,"Eric Kay, Meridian Solar Inc.",4109,Todd,Lane,Suite,900,AUSTIN,TX,78744,(512) 448-0055,,,,,,,,,,,,,413523,,13005,0,0,LOT 1 RIATA VISTA,5505 W PARMER LN BLDG 6,30.43599083,-97.73545975,,,,,,5505 W PARMER LN BLDG 6,30.43599083,-97.73545975,,,,,
2015-124950 EP,C-1000 Commercial Remodel,Remodel,5505 W PARMER LN BLDG 6,10/16/2015,Installation Of Ballasted Roof mounted Auxillary power System ,Active,"Eric Kay, Meridian Solar Inc.",4109,Todd,Lane,Suite,900,AUSTIN,TX,78744,(512) 448-0055,,,,,,,,,,,,,,,13005,0,0,LOT 1 RIATA VISTA,5505 W PARMER LN BLDG 6,30.43599083,-97.73545975,,,,,,5505 W PARMER LN BLDG 6,30.43599083,-97.73545975,,,,,
2015-124955 BP,C-1000 Commercial Remodel,Remodel,5505 W PARMER LN BLDG 7,10/16/2015,Installation Of Ballasted Roof mounted Auxillary power System ,Active,"Eric Kay, Meridian Solar Inc.",4109,Todd,Lane,Suite,900,AUSTIN,TX,78744,(512) 448-0055,,,,,,,,,,,,,413523,,33005,0,0,LOT 1 RIATA VISTA,5505 W PARMER LN BLDG 7,30.43599083,-97.73545975,,,,,,5505 W PARMER LN BLDG 7,30.43599083,-97.73545975,,,,,
2015-124955 EP,C-1000 Commercial Remodel,Remodel,5505 W PARMER LN BLDG 7,10/16/2015,Installation Of Ballasted Roof mounted Auxillary power System ,Active,"Eric Kay, Meridian Solar Inc.",4109,Todd,Lane,Suite,900,AUSTIN,TX,78744,(512) 448-0055,,,,,,,,,,,,,,,33005,0,0,LOT 1 RIATA VISTA,5505 W PARMER LN BLDG 7,30.43599083,-97.73545975,,,,,,5505 W PARMER LN BLDG 7,30.43599083,-97.73545975,,,,,
2015-124973 BP,C-1000 Commercial Remodel,Remodel,5405 ROSE HILL CIR,10/16/2015,Remove and Replace Stairwell to Existing Multi Family ,Active,"Jarrod Mansell, ",,,,,,Austin,TX,,5 (125) 478-9674,HEDDIN NELISA,,,,,,LAKEWAY,TX,78734 4525,,,,1500,,0,0,0,Lot: 17 Block:   Subdivision:  ,5405 ROSE HILL CIR,30.21463031,-97.79326879,,,,,,5405 ROSE HILL CIR,30.21463031,-97.79326879,,,,,
2015-124979 BP,C-1000 Commercial Remodel,Remodel,9201 CIRCUIT OF THE AMERICAS BLVD,10/16/2015,Temporary Private Hospitality Tent F1 Only ,Active,CIRCUIT OF THE AMERICAS,9201,CIRCUIT OF THE AMERICAS,BLVD,,,DEL VALLE,TX,78617,(512) 536-1498,CIRCUIT OF THE AMERICAS LLC,,,,,,AUSTIN,TX,78701 2943,,,,10890,,4356,0,0,,9201 CIRCUIT OF THE AMERICAS BLVD,30.13563998,-97.64405177,,,,,,9201 CIRCUIT OF THE AMERICAS BLVD,30.13563998,-97.64405177,,,,,
2015-124985 BP,C-1000 Commercial Remodel,Remodel,2401 LAKE AUSTIN BLVD,10/16/2015,"Interior Remodel to existing Restaurant (build 2 interior walls, change finishes) and replace exterior windows",Active,"Joan Gillcrest, ",3405,CHERRY,LN,,,AUSTIN,TX,78703,(505) 699-7420,FORD COIN REALTY L P  E F PROPERTIES L P,,,,,,DALLAS,TX,75204 1087,,,,83800,,2567,0,0,"Lot: 1 Block:   Subdivision: JOHNSON\'S RIVER ADDITION; AMENDED PLAT OF LOTS 1-4, BLOCK 2",2401 LAKE AUSTIN BLVD,30.27787168,-97.77291171,,,,,,2401 LAKE AUSTIN BLVD,30.27787168,-97.77291171,,,,,
2015-125040 BP,R- 101 Single Family Houses,New,6605 ALLEYTON DR,10/16/2015,"New 2-story single-family residence, attached garage, covered porch and patio.",Active,"Pacesetter Homes, llc",7940,Shoal Creek ,BLVD,Suite,200,Austin,TX,78757,,,,,,,,,,,,,2797,,190200,,1,0,LOT 78 BLK A KNOLLWOOD ON THE COLORADO RIVER SEC 2B,6605 ALLEYTON DR,30.25928903,-97.67078491,,,,,,6605 ALLEYTON DR,30.25928903,-97.67078491,,,,,
2015-125053 BP,R- 101 Single Family Houses,New,2408 SPANISH CAMP CV,10/16/2015,"New 2-story single-family residence, attached garage, covered entry porch and rear patio.",Active,"Pacesetter Homes, llc",7940,Shoal Creek ,BLVD,Suite,200,Austin,TX,78757,,,,,,,,,,,,,2265,,154000,,1,0,LOT 23 BLK A KNOLLWOOD ON THE COLORADO RIVER SEC 2B,2408 SPANISH CAMP CV,30.25864531,-97.67151772,,,,,,2408 SPANISH CAMP CV,30.25864531,-97.67151772,,,,,
2015-125058 BP,R- 101 Single Family Houses,New,7112 ONDANTRA BND,10/16/2015,"New 1-story single-family residence, attached garage, covered entry porch and patio.  **VOL BUILD PROJECT**",Active,KB Home,10800,PECAN PARK,BLVD,suite,200,AUSTIN,TX,78750,(512) 651-8100,,,,,,,,,,,,2250,,108875,,1,0,LOT 16 BLK N SPRINGFIELD SEC 2,7112 ONDANTRA BND,30.16257857,-97.72946752,,,,,,7112 ONDANTRA BND,30.16257857,-97.72946752,,,,,
2015-125135 BP,R- 101 Single Family Houses,New,1610 S 3RD ST,10/16/2015,"New single family residential, 3 bedroom, 2 bath with 2 car carport",Active,"Moore-Tate Projects and Design, LLC",12140,TUNNEL,TRL,,,MANCHACA,TX,78652,(512) 517-9333,JOHNSON EDWIN ROY,,,,,,AUSTIN,TX,78704 3446,,,2997,,204800,,1,0,LOT 1 AIRDALE,1610 S 3RD ST,30.24954878,-97.75844264,,,,,,1610 S 3RD ST,30.24954878,-97.75844264,,,,,
2015-125135 PP,R- 101 Single Family Houses,New,1610 S 3RD ST,10/16/2015,"New single family residential, 3 bedroom, 2 bath with 2 car carport",Active,"Joseph C. Durham, JDS Plumbing",6313,Crumley,LN,,,Austin,TX,78741,(512) 803-6058,JOHNSON EDWIN ROY,,,,,,AUSTIN,TX,78704 3446,,,2997,,,,1,0,LOT 1 AIRDALE,1610 S 3RD ST,30.24954878,-97.75844264,,,,,,1610 S 3RD ST,30.24954878,-97.75844264,,,,,
